0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212
4,3,4,1,1,1,1,4,2,1,1,3,4,1,1,2,1,4,5,1,2,5,3,5,1,1,2,5,3,1,1,1,4,4,1,1,1,5,1,3,1,1,5,3,1,5,3,3,3,1,1,1,1,5,1,3,2,1,1,3,2,1,5,1,2,5,5,3,3,4,1,1,5,5,1,5,5,1,4,1,5,5,5,4,1,1,1,5,1,3,5,5,4,3,5,3,1,5,5,3,2,3,3,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,24,15,43,36,24,7,4,6,15,15,18,15,13,13,17,1,3,8,11,4,39.28571429,28.125,37.5,37.5,37.5,32.14285714,42.85714286,28.57142857,46.875,20,0,0,1,1,0,6,6,20,15,8,19,15,2,11,10
2,2,3,2,3,3,3,4,2,3,4,3,4,2,3,4,2,2,2,3,3,2,4,3,3,2,2,4,2,3,3,3,3,3,2,2,3,3,4,3,2,3,1,1,1,1,3,4,3,2,2,3,4,2,2,2,2,3,2,3,4,3,4,2,2,2,4,4,3,4,4,3,4,4,3,4,4,4,4,3,2,4,3,2,2,3,2,4,2,3,4,4,4,3,3,4,4,3,4,4,2,4,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,30,29,32,29,26,14,6,8,12,9,15,8,14,10,15,2,6,11,9,7,32.14285714,56.25,37.5,43.75,50,46.42857143,17.85714286,42.85714286,68.75,18,0,1,0,1,1,17,8,16,10,4,17,14,4,9,16
3,3,3,1,1,3,2,4,2,3,2,3,3,2,2,3,2,3,2,3,3,3,3,4,3,4,2,4,4,3,4,2,3,1,1,1,1,3,3,3,3,2,1,1,1,1,2,2,2,2,2,2,3,3,2,3,2,3,2,3,2,2,4,2,2,4,4,4,4,4,4,2,4,4,3,2,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,31,18,34,30,24,8,6,6,10,12,16,12,12,10,14,2,6,11,8,10,28.57142857,43.75,34.375,53.125,58.33333333,21.42857143,17.85714286,25,59.375,20,0,0,1,1,0,10,6,14,12,6,16,12,6,8,17
1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,5,1,5,5,5,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,30,24,27,27,24,12,6,6,9,9,12,9,12,9,12,3,6,9,9,9,0,25,50,62.5,12.5,0,0,50,50,29,0,0,0,0,0,15,6,12,9,6,15,12,6,9,15
2,1,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,3,2,3,2,4,4,3,4,4,4,3,2,4,4,4,3,4,2,2,4,4,4,3,2,4,4,3,4,2,4,4,4,4,4,4,2,2,4,3,4,2,2,2,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,38,21,32,32,21,9,8,6,10,12,14,12,15,9,11,2,6,12,12,12,25,37.5,40.625,28.125,25,25,28.57142857,25,75,22,1,0,0,1,0,13,6,14,12,6,19,9,4,12,18
1,3,4,3,4,4,3,4,2,3,1,3,4,3,2,2,3,3,4,3,3,3,2,3,2,2,1,3,3,3,4,3,2,2,1,2,1,3,1,3,3,3,4,1,1,1,3,3,3,2,4,1,3,3,3,3,2,3,1,2,5,4,4,2,4,3,4,3,3,5,4,2,4,4,4,5,4,2,4,4,4,5,3,4,5,3,3,4,3,5,4,4,4,4,4,4,2,5,4,5,1,3,2,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,44,28,33,35,24,13,7,9,11,12,14,13,15,11,15,2,5,14,15,13,46.42857143,50,46.875,34.375,50,17.85714286,32.14285714,39.28571429,62.5,19,1,1,1,1,0,15,9,16,10,7,20,13,5,15,21
1,3,3,2,2,4,2,5,2,1,1,3,4,2,2,3,1,1,1,2,2,4,1,4,3,1,2,1,1,1,1,1,2,3,1,1,1,5,3,3,2,2,3,1,2,3,1,2,3,1,1,1,4,3,1,1,3,4,1,3,4,3,4,1,4,2,4,4,4,4,4,2,4,3,4,4,4,2,2,4,2,5,4,5,4,2,1,4,1,3,4,4,4,4,4,4,1,4,1,4,1,4,3,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,38,28,38,31,13,14,6,8,13,13,16,12,13,10,8,1,2,12,12,12,32.14285714,43.75,12.5,34.375,4.166666667,35.71428571,32.14285714,10.71428571,75,18,1,1,1,1,0,16,8,18,11,6,17,7,2,12,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,5,5,1,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,5,3,1,1,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,20,12,23,15,32,8,2,2,5,11,8,4,9,3,20,1,6,5,7,3,25,25,25,100,100,42.85714286,25,25,62.5,19,0,0,0,0,1,9,2,6,11,2,11,20,2,7,11
3,3,5,5,3,2,3,4,1,1,1,4,4,5,5,5,5,5,5,4,4,5,5,5,3,3,3,5,1,3,4,2,4,4,4,5,1,5,5,3,5,5,5,5,1,5,4,4,4,4,5,3,3,5,4,4,5,4,1,3,3,4,4,3,2,2,4,4,2,4,3,2,3,5,2,3,4,3,5,5,3,4,4,3,3,2,2,3,3,3,4,3,1,3,4,3,2,2,5,3,4,4,4,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,28,23,33,22,31,11,5,6,11,11,14,9,8,9,19,3,6,9,7,10,78.57142857,37.5,100,75,54.16666667,71.42857143,78.57142857,75,40.625,19,0,0,1,0,1,14,6,15,10,5,12,17,6,7,14
1,3,1,1,3,3,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,2,1,1,1,1,1,4,1,3,1,1,1,1,3,1,1,3,1,3,3,1,1,1,1,1,2,1,5,1,1,1,4,4,2,2,1,5,1,3,4,2,4,2,2,3,4,4,4,5,5,1,4,5,5,5,5,4,3,4,4,4,5,4,2,4,2,4,1,4,4,4,4,4,1,2,4,1,4,5,1,2,4,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,41,27,34,24,21,10,8,10,12,11,15,4,11,10,14,2,3,15,13,8,14.28571429,6.25,21.875,6.25,20.83333333,21.42857143,14.28571429,21.42857143,75,20,1,1,1,0,0,15,10,16,14,4,12,11,3,13,22
4,3,4,1,2,1,1,4,2,2,2,3,3,2,2,3,1,3,1,3,2,3,3,4,2,2,2,3,1,1,1,1,3,1,1,1,1,2,1,3,3,2,1,1,1,1,2,2,1,1,2,1,4,3,2,2,3,4,3,3,4,3,4,2,4,2,4,4,4,4,4,2,4,4,4,4,4,2,3,4,3,4,4,3,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,2,3,4,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,38,29,28,29,24,13,8,8,8,8,14,12,11,10,13,2,7,12,12,12,39.28571429,31.25,31.25,40.625,16.66666667,7.142857143,17.85714286,10.71428571,62.5,19,1,1,0,1,0,17,8,12,11,6,15,11,6,12,18
5,5,3,5,5,1,1,3,1,1,1,1,5,2,2,2,5,3,1,5,5,5,5,5,5,5,5,5,2,5,5,5,1,1,1,1,1,4,1,5,5,2,4,3,2,2,3,2,3,1,3,4,4,3,3,3,5,4,3,3,4,4,5,2,2,3,4,5,4,4,4,1,5,5,2,4,5,1,2,2,2,5,2,3,2,5,2,5,1,5,5,5,5,5,5,1,4,5,4,2,1,2,4,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,30,26,34,37,20,10,10,8,13,12,14,15,16,11,13,2,4,8,15,6,89.28571429,18.75,46.875,100,70.83333333,14.28571429,57.14285714,46.42857143,50,18,0,1,1,1,0,17,8,18,12,6,21,9,3,15,11
4,2,2,3,3,2,2,4,1,5,2,2,1,1,1,1,2,3,2,1,3,5,3,1,1,5,1,4,5,3,4,1,2,3,1,1,2,4,1,4,2,1,1,1,1,5,4,4,2,1,4,4,4,3,2,3,2,4,3,3,4,4,5,4,3,4,5,5,4,4,4,2,5,5,3,3,2,3,5,5,3,5,4,3,2,1,4,5,4,5,5,5,3,4,5,4,4,5,5,5,4,3,4,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,32,22,30,31,30,12,5,7,12,11,12,13,12,11,17,4,7,12,9,10,42.85714286,34.375,21.875,37.5,54.16666667,28.57142857,28.57142857,53.57142857,62.5,18,0,0,0,1,1,11,7,17,8,4,19,14,8,9,15
3,2,4,2,2,3,3,4,5,3,3,3,4,3,2,2,3,4,3,3,2,3,2,3,4,3,3,3,2,4,3,2,2,3,2,3,3,3,3,3,4,3,5,3,3,2,2,3,2,3,2,3,2,3,3,4,3,4,3,4,3,3,4,2,3,3,4,4,2,2,3,3,4,3,3,4,4,2,3,4,4,4,3,4,3,3,4,4,3,3,4,3,4,4,4,4,2,4,2,4,2,3,2,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,31,24,30,33,21,11,7,7,9,10,14,12,15,10,12,2,5,9,10,10,35.71428571,62.5,40.625,46.875,41.66666667,42.85714286,57.14285714,39.28571429,43.75,21,0,0,0,1,0,13,7,13,10,6,19,11,5,10,14
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,30,24,27,27,24,12,6,6,9,9,12,9,12,9,12,3,6,9,9,9,50,50,50,50,50,50,50,50,50,23,0,0,0,0,0,15,6,12,9,6,15,12,6,9,15
1,3,1,2,2,3,3,5,1,2,2,4,1,5,1,2,1,5,5,1,4,5,3,1,1,3,1,4,4,2,2,1,4,2,1,1,1,4,5,1,1,1,1,1,1,1,3,1,2,1,1,2,3,3,1,3,1,5,1,2,4,2,3,2,4,2,4,4,4,4,4,1,4,4,4,4,4,1,1,4,4,4,4,1,4,4,2,4,1,4,2,3,4,4,4,4,2,4,3,4,1,4,4,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,39,30,36,30,20,14,8,8,11,12,16,13,12,9,10,2,6,12,13,12,14.28571429,40.625,53.125,34.375,45.83333333,35.71428571,0,14.28571429,78.125,27,1,1,1,1,0,18,8,15,13,7,16,8,3,13,18
4,2,4,4,2,2,3,3,2,4,2,4,2,4,4,5,3,4,2,3,3,2,3,2,3,2,2,4,2,3,4,4,3,3,2,4,2,4,2,2,2,2,2,2,2,2,4,4,4,2,5,1,2,5,4,4,4,4,3,4,2,2,3,3,2,4,4,4,2,4,2,1,3,4,3,3,4,3,3,3,4,3,4,3,2,2,3,4,2,3,4,4,3,3,3,2,2,3,4,4,3,3,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,29,17,34,25,26,8,5,5,11,13,14,9,11,8,15,3,5,11,8,7,57.14285714,43.75,71.875,37.5,58.33333333,50,25,60.71428571,31.25,19,0,0,1,0,1,10,5,14,13,5,14,14,5,8,16
3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,30,24,27,27,24,12,6,6,9,9,12,9,12,9,12,3,6,9,9,9,42.85714286,50,50,50,50,50,50,50,50,18,0,0,0,0,0,15,6,12,9,6,15,12,6,9,15
3,3,4,3,2,3,3,3,3,4,1,3,1,1,1,1,1,4,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,4,1,1,5,2,5,1,5,1,5,2,5,5,5,1,5,2,5,5,5,2,2,5,5,4,3,4,4,4,1,5,1,4,3,4,4,4,4,5,3,4,2,4,1,3,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,42,33,38,38,13,14,8,10,14,12,16,12,16,14,7,1,3,14,12,14,46.42857143,40.625,12.5,12.5,0,10.71428571,7.142857143,0,87.5,25,1,1,1,1,0,18,10,18,14,8,21,7,2,12,20
3,4,4,4,4,2,1,1,1,1,1,3,2,3,2,2,2,3,2,2,3,2,3,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,4,2,2,2,1,1,1,3,3,2,1,2,2,3,2,1,1,3,4,3,3,4,4,4,2,4,2,4,4,2,4,3,2,4,4,3,4,4,2,4,3,2,4,4,3,3,2,2,4,4,2,4,4,4,4,4,4,3,3,4,4,3,2,4,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,30,27,31,29,27,14,6,7,12,11,12,11,12,10,16,2,7,11,7,10,64.28571429,12.5,34.375,25,12.5,10.71428571,21.42857143,32.14285714,68.75,18,0,1,0,1,1,16,7,16,10,6,15,14,6,7,16
2,3,2,1,3,3,4,4,4,5,1,3,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,2,4,2,1,1,2,2,1,3,2,1,1,1,1,1,5,2,1,1,1,5,2,3,5,2,4,1,4,1,4,4,4,5,5,2,5,3,3,5,5,4,3,4,1,4,1,5,5,5,1,4,1,4,3,4,5,4,5,5,1,3,4,4,2,5,4,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,38,38,40,32,17,18,9,10,13,13,18,10,16,11,12,1,2,12,12,13,21.42857143,62.5,6.25,0,16.66666667,21.42857143,17.85714286,3.571428571,87.5,26,1,1,1,1,0,23,10,17,13,4,19,11,2,12,18
4,2,4,4,2,2,3,3,2,4,2,4,2,4,4,5,3,4,2,3,3,2,3,2,3,2,2,4,2,3,4,4,3,3,2,4,2,4,2,2,2,2,2,2,2,2,4,4,4,2,5,1,2,5,4,4,4,4,3,4,2,2,3,3,2,4,4,4,2,4,2,1,3,4,3,3,4,3,3,3,4,3,4,3,2,2,3,4,2,3,4,4,3,3,3,2,2,3,4,4,3,3,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,29,17,34,25,26,8,5,5,11,13,14,9,11,8,15,3,5,11,8,7,57.14285714,43.75,71.875,37.5,58.33333333,50,25,60.71428571,31.25,19,0,0,1,0,1,10,5,14,13,5,14,14,5,8,16
3,4,5,4,4,1,1,1,1,2,2,3,2,2,3,3,4,2,1,2,2,4,1,1,3,2,2,1,1,1,1,1,2,1,4,1,5,3,4,3,2,3,1,2,2,4,3,3,3,1,1,1,2,3,1,3,5,2,1,3,3,1,3,1,4,2,5,4,2,4,3,1,4,4,3,2,4,2,5,5,4,5,4,2,4,5,3,4,1,4,4,4,3,2,4,2,1,3,4,2,2,4,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,34,23,40,27,27,9,7,5,12,14,18,11,11,9,17,1,5,9,10,13,75,15.625,34.375,28.125,4.166666667,46.42857143,35.71428571,25,50,23,0,0,1,0,1,16,5,17,14,6,15,17,2,10,15
5,5,5,2,2,1,1,5,3,2,3,3,3,4,4,4,1,3,1,2,3,4,1,1,1,4,1,1,1,1,4,1,4,4,4,4,3,4,4,1,1,1,4,1,1,1,1,4,4,3,4,1,4,1,1,1,5,5,3,3,5,4,4,2,4,1,2,3,3,1,4,1,5,5,5,5,5,1,5,5,1,2,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,36,35,28,37,30,16,10,9,8,11,14,15,15,12,18,2,9,11,11,13,67.85714286,40.625,46.875,28.125,25,71.42857143,10.71428571,39.28571429,71.875,26,1,1,0,1,1,21,9,10,12,8,20,14,7,11,16
1,5,5,5,4,5,4,2,5,5,3,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,5,1,5,5,1,3,1,1,4,1,5,1,5,2,2,5,5,4,2,5,1,5,1,5,5,5,2,5,2,5,2,3,4,2,1,2,2,4,4,5,4,3,4,4,2,4,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,3,4,5,5,1,4,5,5,4,4,2,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,40,23,39,26,25,9,9,7,11,14,19,10,13,8,17,2,4,14,11,14,78.57142857,81.25,100,84.375,58.33333333,39.28571429,64.28571429,71.42857143,43.75,23,1,0,1,0,1,11,7,16,14,3,18,14,5,11,20
4,5,3,2,1,2,2,3,2,3,2,2,2,2,3,4,2,4,2,2,2,4,2,3,2,2,2,2,1,1,3,3,4,4,4,1,2,3,3,2,2,2,1,2,1,4,2,2,2,3,3,2,3,2,2,2,2,4,1,3,3,2,4,2,3,4,4,4,4,5,4,1,4,4,4,3,4,2,4,4,4,4,2,3,4,4,4,4,1,5,4,4,4,4,4,4,2,4,3,4,1,3,3,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,40,24,34,33,21,11,8,7,10,13,15,12,15,10,13,2,4,13,14,11,42.85714286,31.25,46.875,34.375,33.33333333,46.42857143,25,32.14285714,71.875,24,1,0,1,1,0,13,7,14,13,6,19,11,3,14,19
4,2,2,3,4,1,1,2,2,3,1,1,1,1,1,5,1,3,1,1,1,2,3,1,2,2,1,2,1,3,2,2,1,1,1,2,1,4,2,2,2,2,1,1,1,3,1,1,1,1,1,1,3,4,1,1,2,5,2,3,2,2,5,1,3,2,5,4,4,4,2,1,5,4,5,1,4,1,2,4,5,5,5,5,4,2,3,4,1,3,4,5,4,4,3,1,4,1,5,5,1,1,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,40,15,34,31,18,6,6,3,13,12,14,9,13,12,13,1,2,14,12,11,42.85714286,12.5,28.125,15.625,20.83333333,28.57142857,17.85714286,3.571428571,71.875,18,1,0,1,1,0,11,3,18,13,7,15,11,2,12,21
2,2,2,2,2,2,3,3,2,3,2,4,3,3,2,3,4,3,2,2,3,2,4,2,3,2,3,4,4,3,4,3,3,2,2,3,2,3,3,4,4,2,4,2,2,2,3,3,3,2,3,2,3,3,3,3,2,4,2,2,4,3,4,3,3,2,3,3,3,4,3,2,4,4,4,3,3,2,2,4,3,4,3,3,4,3,3,3,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,33,26,30,30,23,13,6,6,9,11,13,11,12,11,12,3,5,11,9,11,32.14285714,43.75,46.875,40.625,62.5,39.28571429,46.42857143,42.85714286,62.5,23,0,1,0,1,0,17,6,13,10,7,16,11,5,9,17
1,1,4,1,3,4,3,2,3,2,1,4,2,2,1,1,3,3,1,3,3,3,2,4,2,2,1,1,1,1,1,1,1,1,1,3,1,3,2,2,1,1,1,1,1,3,2,1,1,3,3,2,3,3,2,2,4,4,2,3,3,2,4,2,3,4,4,4,4,4,3,2,4,4,4,4,4,4,3,3,4,4,3,4,3,4,3,3,2,3,3,4,3,3,4,3,2,3,3,3,4,4,4,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,30,24,35,26,21,11,7,7,11,12,16,9,11,10,12,2,4,11,8,9,35.71428571,40.625,28.125,37.5,0,25,10.71428571,25,59.375,19,0,0,1,0,0,14,7,15,12,4,15,11,4,8,16
3,4,5,4,4,1,1,1,1,2,2,3,2,2,3,3,4,2,1,2,2,4,1,1,3,2,2,1,1,1,1,1,2,1,4,1,5,3,4,3,2,3,1,2,2,4,3,3,3,1,1,1,2,3,1,3,5,2,1,3,3,1,3,1,4,2,5,4,2,4,3,1,4,4,3,2,4,2,5,5,4,5,4,2,4,5,3,4,1,4,4,4,3,2,4,2,1,3,4,2,2,4,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,34,23,40,27,27,9,7,5,12,14,18,11,11,9,17,1,5,9,10,13,75,15.625,34.375,28.125,4.166666667,46.42857143,35.71428571,25,50,23,0,0,1,0,1,16,5,17,14,6,15,17,2,10,15
